InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
503929,47566,PARTY BUNTING,10,2010-07-24 21:06:00,5.95,12507,Portugal
503930,47566,PARTY BUNTING,10,2011-08-16 21:06:00,24.5,,Germany
503930,M,MANUAL,12,2010-06-24 09:20:00,24.5,13346,Germany
503930,POST,POSTAGE,17,2011-08-19 12:45:00,8.5,16014,Netherlands
503931,47566,PARTY BUNTING,3,2010-08-25 22:11:00,3.75,15188,Sweden
503931,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-08-02 12:30:00,12.75,18058,Sweden
503931,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-04-17 08:38:00,5.95,,Netherlands
503932,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-07-29 12:27:00,18.9,16749,Germany
503932,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-01-01 19:59:00,18.9,15766,Netherlands
503932,DOT,DOTCOM POSTAGE,10,2010-03-06 12:26:00,3.75,14560,Sweden
503933,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-03-04 17:47:00,39.9,14394,France
503933,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-29 21:33:00,3.75,,Germany
503933,47566,PARTY BUNTING,5,2011-05-21 11:29:00,12.75,13364,Sweden
503934,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-01-28 20:09:00,2.1,15106,Belgium
503934,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2010-02-06 18:19:00,0.85,14750,France
503934,M,MANUAL,6,2011-06-05 11:25:00,8.5,12680,United Kingdom
503935,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-02-24 10:55:00,0.85,,Sweden
503935,M,MANUAL,6,2010-11-21 14:39:00,3.75,14069,Sweden
503935,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-09-14 22:12:00,12.75,13789,Germany
503936,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-05-16 16:13:00,24.5,17256,Belgium
503936,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-07-03 19:10:00,24.5,16640,Spain
503936,M,MANUAL,6,2010-02-28 13:17:00,24.5,,Switzerland
503937,71053,WHITE METAL LANTERN,11,2010-12-13 13:30:00,0.85,17857, spain 
503937,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-06-04 22:26:00,3.75,17239,Australia
503937,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2010-06-09 17:07:00,18.9,13003,United Kingdom
503938,TEST001,TEST PRODUCT,16,2010-05-16 22:36:00,0.85,14289,Netherlands
503938,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-08-28 20:03:00,8.5,,Portugal
503938,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-09-28 11:14:00,0.85,13757,Switzerland
C503939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2010-12-27 15:47:00,8.5,12364,Switzerland
503939,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-06-28 11:29:00,24.5,14743,Switzerland
503939,POST,POSTAGE,7,2011-08-29 09:15:00,24.5,12351,Netherlands
503940,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-01-02 19:02:00,1.25,,France
503940,TEST001,TEST PRODUCT,1,2010-07-13 08:31:00,1.25,13759,Spain
503940,22423,REGENCY CAKESTAND 3 TIER,13,2011-01-18 12:22:00,8.5,14703,Australia
503941,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-01-05 08:47:00,12.75,12648,Australia
503941,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-03-23 11:50:00,1.25,13201,Australia
503941,47566,PARTY BUNTING,12,2011-01-30 09:54:00,1.25,,Netherlands
503942,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-09-06 13:13:00,5.95,16499,France
503942,M,MANUAL,7,2010-07-29 10:36:00,0.85,13029,Germany
503942,71053,WHITE METAL LANTERN,9,2010-06-19 20:31:00,39.9,16451,Belgium
503943,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-23 22:29:00,18.9,17817,Germany
503943,22423,REGENCY CAKESTAND 3 TIER,11,2010-11-12 14:09:00,39.9,,Switzerland
503943,22423,REGENCY CAKESTAND 3 TIER,8,2011-07-31 08:37:00,5.95,16391,United Kingdom
503944,71053,WHITE METAL LANTERN,9,2010-11-23 21:14:00,3.75,16431,United Kingdom
503944,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-01-09 10:39:00,1.25,12751,Belgium
503944,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-04-04 11:47:00,5.95,17709,Portugal
503945,71053,WHITE METAL LANTERN,3,2011-09-18 22:35:00,18.9,,Switzerland
503945,84406B,CREAM CUPID HEARTS COAT HANGER,11,2011-08-12 15:30:00,24.5,17413,Switzerland
503945,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-04-28 13:09:00,2.1,16031,Australia
503946,71053,WHITE METAL LANTERN,13,2010-11-25 16:08:00,24.5,15089,Switzerland
503946,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-07-18 08:10:00,2.1,17149,France
503946,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-01-06 21:24:00,8.5,,Portugal
503947,DOT,DOTCOM POSTAGE,8,2010-05-09 11:35:00,0.85,16023,Portugal
503947,85099B,JUMBO BAG RED RETROSPOT,13,2010-08-31 20:50:00,18.9,17361,Switzerland
503947,47566,PARTY BUNTING,1,2011-11-15 22:19:00,18.9,14315,Australia
503948,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-06-26 21:20:00,0.85,17481,Switzerland
503948,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-03-30 11:22:00,5.95,,Netherlands
503948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-10-26 12:52:00,3.75,16976,Switzerland
503949,TEST001,test product,12,2011-08-23 10:21:00,5.95,14839,Germany
503949,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2010-09-01 17:16:00,39.9,12412,Australia
503949,M,MANUAL,5,2011-03-13 13:11:00,3.75,14878,United Kingdom
503950,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-20 15:24:00,5.95,,Sweden
503950,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-09-02 12:23:00,3.75,13659,United Kingdom
503950,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-09-23 21:01:00,1.25,13550,United Kingdom
503951,POST,POSTAGE,1,2010-07-25 15:06:00,39.9,13116,Spain
503951,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-11-02 11:55:00,3.75,18194,Germany
503951,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-03-21 15:55:00,18.9,,Australia
503952,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-08-10 15:54:00,1.25,17442,Portugal
503952,DOT,DOTCOM POSTAGE,5,2010-01-10 09:25:00,12.75,15205,Netherlands
503952,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-05-30 18:30:00,8.5,17885,Belgium
503953,POST,POSTAGE,7,2010-04-22 19:40:00,0.85,15103,Sweden
503953,M,MANUAL,17,2010-10-31 16:29:00,3.75,,France
503953,M,MANUAL,10,2011-03-30 14:11:00,12.75,14300,France
503954,M,MANUAL,18,2011-11-01 15:31:00,5.95,12578,Belgium
503954,M,MANUAL,14,2011-07-21 19:58:00,1.25,12745,France
503954,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-05-23 10:32:00,24.5,17841,Australia
503955,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2010-09-19 16:19:00,24.5,,Germany
503955,71053,WHITE METAL LANTERN,15,2011-05-09 18:47:00,8.5,13812,Sweden
503955,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-08-04 20:14:00,5.95,16495,United Kingdom
503956,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-08-10 11:07:00,24.5,14054,Netherlands
503956,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-02-25 10:48:00,18.9,15384,Portugal
503956,POST,POSTAGE,10,2011-03-03 16:00:00,12.75,,Australia
503957,POST,POSTAGE,17,2011-10-31 21:57:00,2.1,16561,Belgium
503957,DOT,DOTCOM POSTAGE,14,2011-04-11 12:48:00,0.85,13000,Belgium
503957,DOT,DOTCOM POSTAGE,18,2011-10-11 19:42:00,2.1,15700,France
503958,22423,REGENCY CAKESTAND 3 TIER,10,2011-02-07 11:24:00,12.75,14839,Switzerland
503958,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-09-21 22:30:00,3.75,,Netherlands
503958,TEST001,TEST PRODUCT,11,2011-02-17 09:58:00,8.5,12816,Australia
503959,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-05-24 08:02:00,18.9,15942,Belgium
503959,DOT,DOTCOM POSTAGE,1,2010-01-24 18:15:00,5.95,16397,Spain
503959,47566,PARTY BUNTING,13,2010-01-09 19:52:00,2.1,15770,Spain
503960,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-09-27 11:41:00,3.75,,Australia
503960,TEST001,TEST PRODUCT,14,2011-08-09 13:08:00,39.9,14733,Australia
503960,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-26 14:40:00,12.75,17670,France
503961,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-02-01 17:38:00,8.5,16901,Belgium
503961,M,MANUAL,2,2010-01-06 14:06:00,39.9,16148,Germany
503961,71053,WHITE METAL LANTERN,6,2010-07-29 18:27:00,0.85,,Australia
503962,22423,REGENCY CAKESTAND 3 TIER,10,2010-05-12 18:21:00,39.9,17573,United Kingdom
503962,85099B,JUMBO BAG RED RETROSPOT,6,2011-03-05 09:08:00,39.9,16010,Germany
503962,TEST001,TEST PRODUCT,14,2011-10-01 17:11:00,5.95,17891,Switzerland
503963,47566,PARTY BUNTING,13,2010-08-26 21:27:00,12.75,16164,Belgium
503963,TEST001,TEST PRODUCT,10,2011-06-10 12:54:00,24.5,,Netherlands
503963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-06-18 22:15:00,8.5,14465,Spain
503964,22423,REGENCY CAKESTAND 3 TIER,5,2010-07-04 19:02:00,18.9,12401,Portugal
503964,84406B,CREAM CUPID HEARTS COAT HANGER,15,2011-05-22 12:35:00,24.5,16144,Belgium
503964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-09 14:15:00,2.1,16847,Belgium
503965,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-09-30 13:15:00,1.25,,United Kingdom
503965,POST,POSTAGE,13,2011-01-16 20:29:00,5.95,14692,Spain
503965,TEST001,TEST PRODUCT,4,2010-04-16 08:31:00,8.5,15072,Portugal
503966,M,MANUAL,13,2010-06-27 20:05:00,5.95,16395,United Kingdom
503966,22423,REGENCY CAKESTAND 3 TIER,12,2011-11-28 09:08:00,0.85,16467,United Kingdom
503966,85099B,JUMBO BAG RED RETROSPOT,15,2010-10-26 15:59:00,0.85,,United Kingdom
503967,22423,REGENCY CAKESTAND 3 TIER,17,2011-08-03 12:42:00,8.5,12585,United Kingdom
503967,71053,WHITE METAL LANTERN,2,2010-02-21 08:13:00,8.5,16334,Portugal
503967,POST,POSTAGE,1,2010-09-26 08:16:00,39.9,15762,Germany
503968,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2010-08-13 16:02:00,24.5,14707,Belgium
503968,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-10-23 11:27:00,0.85,,Switzerland
503968,DOT,DOTCOM POSTAGE,14,2010-02-19 08:34:00,18.9,13517,Portugal
503969,TEST001,TEST PRODUCT,16,2010-02-02 16:33:00,12.75,14824,Netherlands
503969,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-24 13:07:00,12.75,12659,Australia
503969,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-04-30 22:03:00,24.5,16017,Germany
503970,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-07-28 14:47:00,2.1,,Sweden
503970,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-04-23 16:57:00,18.9,16819,Australia
503970,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-06-08 15:19:00,18.9,12446,Sweden
503971,DOT,DOTCOM POSTAGE,2,2010-01-10 14:19:00,5.95,15151,Switzerland
503971,TEST001,TEST PRODUCT,13,2011-06-14 15:19:00,24.5,15556,United Kingdom
503971,71053,WHITE METAL LANTERN,11,2011-04-04 10:09:00,1.25,,Germany
503972,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-10-28 14:10:00,0.85,14739,France
503972,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2010-10-18 13:23:00,12.75,13402,United Kingdom
C503972,71053,WHITE METAL LANTERN,8,2011-02-18 14:09:00,8.5,13582,Belgium
503973,71053,WHITE METAL LANTERN,11,2011-04-30 22:08:00,3.75,15434,Netherlands
503973,71053,WHITE METAL LANTERN,6,2010-10-22 09:19:00,0.0,,Netherlands
503973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-25 18:07:00,0.85,15253,Portugal
503974,71053,WHITE METAL LANTERN,14,2011-01-04 22:13:00,24.5,13569,Belgium
503974,85099B,JUMBO BAG RED RETROSPOT,18,2010-06-05 19:14:00,2.1,12645,Germany
503974,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-07-06 19:48:00,24.5,12929,Spain
503975,47566,PARTY BUNTING,1,2010-04-16 17:02:00,12.75,,Sweden
503975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-01-09 20:26:00,8.5,12765,Sweden
503975,85099B,JUMBO BAG RED RETROSPOT,5,2010-03-02 11:32:00,39.9,13691,Germany
503976,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2011-04-06 09:30:00,0.85,15128,Australia
503976,71053,WHITE METAL LANTERN,5,2011-11-28 18:33:00,1.25,17385,Spain
503976,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2011-08-08 14:36:00,39.9,,Germany
503977,22423,REGENCY CAKESTAND 3 TIER,2,2011-01-20 15:16:00,12.75,16865,Australia
503977,TEST001,TEST PRODUCT,2,2010-03-06 21:29:00,0.85,14600,Spain
503977,M,MANUAL,8,2011-03-28 20:54:00,2.1,13665,France
503978,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-04-09 09:03:00,1.25,17750,Spain
503978,85099B,JUMBO BAG RED RETROSPOT,14,2011-05-14 16:38:00,3.75,,Australia
503978,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-01-22 08:47:00,1.25,14257,Sweden
503979,71053,WHITE METAL LANTERN,15,2011-03-28 22:39:00,-1.0,17598,Germany
503979,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-10-16 11:07:00,12.75,17364, spain 
503979,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-06-24 15:53:00,1.25,15428,Germany
503980,71053,WHITE METAL LANTERN,14,2011-02-15 10:22:00,1.25,,Belgium
503980,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-01-11 19:32:00,0.85,16379,Australia
503980,71053,WHITE METAL LANTERN,17,2010-06-13 17:01:00,8.5,13757,Germany
503981,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-05-24 16:24:00,8.5,13011,Netherlands
503981,TEST001,TEST PRODUCT,15,2010-11-13 12:18:00,0.85,15180,Australia
503981,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-11-06 20:47:00,5.95,,Switzerland
503982,DOT,DOTCOM POSTAGE,11,2010-09-02 08:21:00,39.9,16960,Belgium
503982,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-03-27 15:37:00,24.5,16264,Belgium
503982,47566,PARTY BUNTING,11,2011-03-21 18:11:00,0.85,14403,Switzerland
503983,DOT,DOTCOM POSTAGE,5,2011-10-13 08:20:00,8.5,18191,Spain
503983,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-04-29 15:02:00,12.75,,Portugal
503983,47566,PARTY BUNTING,12,2011-07-29 10:32:00,2.1,15331,Switzerland
503984,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-09-02 20:02:00,8.5,13092,France
503984,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2011-02-19 20:55:00,12.75,16359,Germany
503984,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2010-07-22 08:11:00,12.75,15189,Belgium
503985,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-08-20 21:46:00,12.75,,Spain
503985,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-10-14 08:19:00,5.95,17469,Portugal
503985,POST,POSTAGE,18,2010-05-20 13:53:00,2.1,17385,Spain
503986,85099B,JUMBO BAG RED RETROSPOT,17,2011-03-28 12:39:00,2.1,14753,Sweden
503986,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-07 14:27:00,18.9,17713,Portugal
503986,85099B,JUMBO BAG RED RETROSPOT,1,08/12/2010 11:01,18.9,,Sweden
503987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-04-25 12:33:00,39.9,14050,Switzerland
503987,DOT,DOTCOM POSTAGE,11,2010-01-13 14:46:00,12.75,15904,Spain
503987,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-06 21:01:00,5.95,15496,Australia
503988,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2011-03-22 12:26:00,8.5,15766,Germany
503988,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2010-08-19 16:27:00,3.75,,Switzerland
503988,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2010-08-13 18:52:00,18.9,14106,Australia
503989,DOT,DOTCOM POSTAGE,3,2011-07-16 18:13:00,3.75,14225,France
503989,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-05-18 18:54:00,18.9,15914,Australia
503989,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-03-31 12:36:00,5.95,13609,United Kingdom
503990,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-01-23 16:24:00,39.9,,United Kingdom
503990,84406B,CREAM CUPID HEARTS COAT HANGER,13,2011-01-08 16:46:00,3.75,14783,Germany
503990,POST,POSTAGE,10,2011-08-27 08:57:00,5.95,15535,Belgium
503991,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2010-07-09 11:57:00,18.9,15703,Switzerland
503991,47566,PARTY BUNTING,18,2010-03-24 19:57:00,24.5,14599,United Kingdom
503991,POST,POSTAGE,10,2011-09-25 18:20:00,1.25,,Netherlands
503992,DOT,DOTCOM POSTAGE,16,2010-07-17 21:42:00,12.75,14204,Portugal
503992,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-07-23 19:16:00,24.5,17593,Spain
503992,84879,ASSORTED COLOUR BIRD ORNAMENT,-4,2010-01-30 13:10:00,5.95,15624,Switzerland
503993,22423,REGENCY CAKESTAND 3 TIER,8,2011-02-05 14:18:00,24.5,17303,Australia
503993,TEST001,TEST PRODUCT,12,2011-09-24 08:47:00,0.85,,Germany
503993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-10-18 08:56:00,18.9,15406,Sweden
503994,M,MANUAL,7,2011-07-30 21:37:00,1.25,13729,Switzerland
503994,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-08-13 17:53:00,24.5,14868,France
503994,DOT,DOTCOM POSTAGE,4,2010-03-10 21:19:00,1.25,14489,Netherlands
503995,71053,WHITE METAL LANTERN,9,2011-08-30 08:28:00,8.5,,Sweden
503995,TEST001,TEST PRODUCT,2,2011-09-29 21:54:00,18.9,15132,Australia
503995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-05-10 15:38:00,18.9,15661,Portugal
503996,71053,WHITE METAL LANTERN,8,2010-07-23 19:51:00,24.5,17378,Belgium
503996,71053,WHITE METAL LANTERN,9,2010-11-17 14:53:00,12.75,12670,Germany
503996,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-01-13 12:02:00,18.9,,Belgium
503997,POST,POSTAGE,4,2010-07-17 20:51:00,0.85,17320,Spain
503997,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-01-19 15:29:00,24.5,15922,Australia
503997,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-22 10:41:00,1.25,17981,Netherlands
503998,71053,WHITE METAL LANTERN,9,2010-01-31 20:56:00,3.75,12802,Sweden
503998,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2011-11-28 14:27:00,1.25,,Netherlands
503998,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-11-26 12:20:00,18.9,15964,Belgium
503999,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-09-24 20:35:00,2.1,15603,Switzerland
503999,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2010-04-17 12:44:00,3.75,14512,Netherlands
503999,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-23 22:17:00,18.9,12949,Portugal
504000,71053,WHITE METAL LANTERN,2,2011-07-25 20:47:00,3.75,,Sweden
504000,85099B,JUMBO BAG RED RETROSPOT,12,2010-11-28 22:15:00,5.95,13589,Germany
504000,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-17 08:56:00,2.1,17726,Netherlands
504001,TEST001,TEST PRODUCT,1,2010-07-02 16:13:00,8.5,14401,Sweden
504001,M,MANUAL,13,2010-11-30 16:29:00,12.75,14013,Switzerland
504001,47566,PARTY BUNTING,2,2010-04-25 21:43:00,5.95,,Belgium
504002,M,MANUAL,7,2010-12-26 16:34:00,39.9,15922,Australia
504002,47566,PARTY BUNTING,1,2010-08-28 17:34:00,39.9,18245,Australia
504002,POST,POSTAGE,9,2010-01-14 16:52:00,0.85,14505,Sweden
504003,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-07-30 09:43:00,8.5,16592,Sweden
504003,47566,PARTY BUNTING,9,2011-01-13 08:36:00,0.85,,Switzerland
504003,POST,POSTAGE,5,2011-08-22 13:38:00,24.5,17784,Sweden
504004,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-03-12 14:21:00,12.75,12747,Belgium
504004,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-12-18 21:33:00,8.5,12936,Belgium
504004,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-06-22 11:55:00,8.5,14835,France
504005,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-03-24 21:38:00,2.1,,Switzerland
504005,M,MANUAL,15,2010-09-17 11:29:00,2.1,18113,Belgium
504005,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-05 16:39:00,24.5,15325,United Kingdom
504006,47566,PARTY BUNTING,17,2011-10-05 11:05:00,0.85,15228,Australia
C504006,DOT,DOTCOM POSTAGE,15,2011-10-29 22:15:00,0.85,17731,Switzerland
504006,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-04-23 19:54:00,39.9,,France
504007,DOT,DOTCOM POSTAGE,2,2011-04-23 18:37:00,2.1,17645,Australia
504007,M,MANUAL,16,2010-12-01 08:24:00,12.75,16480,Sweden
504007,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-03 22:42:00,39.9,16440,Spain
504008,71053,WHITE METAL LANTERN,3,2011-05-11 18:03:00,1.25,17393,Belgium
504008,POST,POSTAGE,9,2011-10-19 19:23:00,18.9,,Sweden
504008,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-24 18:32:00,0.85,17988,Germany
504009,M,MANUAL,17,2010-03-06 21:47:00,2.1,12630,Australia
504009,POST,POSTAGE,17,2010-01-25 10:48:00,24.5,18039,Sweden
504009,DOT,DOTCOM POSTAGE,4,2010-05-19 11:10:00,18.9,12972,France
504010,85099B,JUMBO BAG RED RETROSPOT,15,2010-02-15 14:46:00,39.9,,Spain
504010,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-10-29 17:09:00,1.25,17052,Belgium
504010,85099B,JUMBO BAG RED RETROSPOT,4,2010-02-14 14:40:00,1.25,14391,Switzerland
504011,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-05-26 10:59:00,1.25,16442,Germany
504011,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-07-03 21:30:00,1.25,16652,Netherlands
504011,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-06-19 17:36:00,2.1,,France
504012,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-07-17 12:11:00,24.5,18028,Spain
504012,47566,PARTY BUNTING,3,2010-07-02 21:54:00,0.85,15460,Sweden
504012,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-02-03 15:08:00,24.5,12884,Portugal
504013,TEST001,TEST PRODUCT,11,2011-02-19 21:53:00,2.1,17033,United Kingdom
504013,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2011-08-29 18:30:00,24.5,,Spain
504013,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-08-17 08:22:00,24.5,15399,Sweden
504014,TEST001,TEST PRODUCT,8,2010-02-17 12:44:00,1.25,12745,Australia
504014,DOT,DOTCOM POSTAGE,6,2010-06-04 19:22:00,2.1,17877,Belgium
504014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-11-25 13:16:00,0.85,17667,Netherlands
504015,DOT,DOTCOM POSTAGE,17,2011-05-08 12:02:00,24.5,,Netherlands
504015,TEST001,TEST PRODUCT,18,2011-06-01 15:27:00,18.9,16594,Sweden
504015,DOT,DOTCOM POSTAGE,18,2011-05-21 17:52:00,18.9,13727,Belgium
504016,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-01-18 14:39:00,5.95,15327,Switzerland
504016,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-05-03 19:18:00,24.5,16084,Germany
504016,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-10-26 21:00:00,5.95,,Portugal
504017,47566,PARTY BUNTING,7,2010-02-25 21:32:00,39.9,12812,France
504017,DOT,DOTCOM POSTAGE,17,2011-04-02 18:09:00,8.5,14618,Germany
504017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-04-18 12:26:00,1.25,17688,Switzerland
504018,85099B,JUMBO BAG RED RETROSPOT,18,2010-08-29 21:10:00,5.95,13588,Portugal
504018,TEST001,TEST PRODUCT,4,2010-06-14 22:01:00,1.25,,Switzerland
504018,22423,REGENCY CAKESTAND 3 TIER,13,2010-03-05 11:18:00,1.25,12742,Australia
504019,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-07-23 13:26:00,3.75,15508,Belgium
504019,22423,regency cakestand 3 tier,13,2011-07-10 18:02:00,12.75,15893,France
504019,DOT,DOTCOM POSTAGE,6,2011-11-22 15:58:00,5.95,12750,United Kingdom
504020,85099B,JUMBO BAG RED RETROSPOT,15,2011-01-28 16:11:00,8.5,,Netherlands
504020,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-15 09:58:00,39.9,14194,Switzerland
504020,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-09-08 09:08:00,24.5,14846,Sweden
504021,M,MANUAL,6,2011-12-01 13:32:00,3.75,13412,Switzerland
504021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-30 09:26:00,5.95,17030,Australia
504021,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-19 18:46:00,12.75,, australia 
504022,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-19 20:58:00,2.1,17260,Belgium
