InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
503975,85099B,JUMBO BAG RED RETROSPOT,5,2010-03-02 11:32:00,39.9,13691,Germany,199.5
503976,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2011-04-06 09:30:00,0.85,15128,Australia,5.95
503976,71053,WHITE METAL LANTERN,5,2011-11-28 18:33:00,1.25,17385,Spain,6.25
503977,22423,REGENCY CAKESTAND 3 TIER,2,2011-01-20 15:16:00,12.75,16865,Australia,25.5
503977,TEST001,TEST PRODUCT,2,2010-03-06 21:29:00,0.85,14600,Spain,1.7
503977,M,MANUAL,8,2011-03-28 20:54:00,2.1,13665,France,16.8
503978,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-04-09 09:03:00,1.25,17750,Spain,21.25
503978,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-01-22 08:47:00,1.25,14257,Sweden,12.5
503979,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-10-16 11:07:00,12.75,17364,Spain,102.0
503979,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-06-24 15:53:00,1.25,15428,Germany,13.75
503980,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-01-11 19:32:00,0.85,16379,Australia,5.1
503980,71053,WHITE METAL LANTERN,17,2010-06-13 17:01:00,8.5,13757,Germany,144.5
503981,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-05-24 16:24:00,8.5,13011,Netherlands,144.5
503981,TEST001,TEST PRODUCT,15,2010-11-13 12:18:00,0.85,15180,Australia,12.75
503982,DOT,DOTCOM POSTAGE,11,2010-09-02 08:21:00,39.9,16960,Belgium,438.9
503982,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-03-27 15:37:00,24.5,16264,Belgium,416.5
503982,47566,PARTY BUNTING,11,2011-03-21 18:11:00,0.85,14403,Switzerland,9.35
503983,DOT,DOTCOM POSTAGE,5,2011-10-13 08:20:00,8.5,18191,Spain,42.5
503983,47566,PARTY BUNTING,12,2011-07-29 10:32:00,2.1,15331,Switzerland,25.2
503984,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-09-02 20:02:00,8.5,13092,France,102.0
503984,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2011-02-19 20:55:00,12.75,16359,Germany,216.75
503984,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2010-07-22 08:11:00,12.75,15189,Belgium,127.5
503985,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-10-14 08:19:00,5.95,17469,Portugal,47.6
503985,POST,POSTAGE,18,2010-05-20 13:53:00,2.1,17385,Spain,37.8
503986,85099B,JUMBO BAG RED RETROSPOT,17,2011-03-28 12:39:00,2.1,14753,Sweden,35.7
503986,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-07 14:27:00,18.9,17713,Portugal,302.4
503987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-04-25 12:33:00,39.9,14050,Switzerland,558.6
503987,DOT,DOTCOM POSTAGE,11,2010-01-13 14:46:00,12.75,15904,Spain,140.25
503987,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-06 21:01:00,5.95,15496,Australia,47.6
503988,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2011-03-22 12:26:00,8.5,15766,Germany,127.5
503988,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2010-08-13 18:52:00,18.9,14106,Australia,264.6
503989,DOT,DOTCOM POSTAGE,3,2011-07-16 18:13:00,3.75,14225,France,11.25
503989,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-05-18 18:54:00,18.9,15914,Australia,226.8
503989,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-03-31 12:36:00,5.95,13609,United Kingdom,89.25
503990,84406B,CREAM CUPID HEARTS COAT HANGER,13,2011-01-08 16:46:00,3.75,14783,Germany,48.75
503990,POST,POSTAGE,10,2011-08-27 08:57:00,5.95,15535,Belgium,59.5
503991,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2010-07-09 11:57:00,18.9,15703,Switzerland,94.5
503991,47566,PARTY BUNTING,18,2010-03-24 19:57:00,24.5,14599,United Kingdom,441.0
503992,DOT,DOTCOM POSTAGE,16,2010-07-17 21:42:00,12.75,14204,Portugal,204.0
503992,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-07-23 19:16:00,24.5,17593,Spain,269.5
503993,22423,REGENCY CAKESTAND 3 TIER,8,2011-02-05 14:18:00,24.5,17303,Australia,196.0
503993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-10-18 08:56:00,18.9,15406,Sweden,170.1
503994,M,MANUAL,7,2011-07-30 21:37:00,1.25,13729,Switzerland,8.75
503994,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-08-13 17:53:00,24.5,14868,France,73.5
503994,DOT,DOTCOM POSTAGE,4,2010-03-10 21:19:00,1.25,14489,Netherlands,5.0
503995,TEST001,TEST PRODUCT,2,2011-09-29 21:54:00,18.9,15132,Australia,37.8
503995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-05-10 15:38:00,18.9,15661,Portugal,37.8
503996,71053,WHITE METAL LANTERN,8,2010-07-23 19:51:00,24.5,17378,Belgium,196.0
503996,71053,WHITE METAL LANTERN,9,2010-11-17 14:53:00,12.75,12670,Germany,114.75
503997,POST,POSTAGE,4,2010-07-17 20:51:00,0.85,17320,Spain,3.4
503997,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-01-19 15:29:00,24.5,15922,Australia,122.5
503997,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-22 10:41:00,1.25,17981,Netherlands,10.0
503998,71053,WHITE METAL LANTERN,9,2010-01-31 20:56:00,3.75,12802,Sweden,33.75
503998,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-11-26 12:20:00,18.9,15964,Belgium,340.2
503999,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-09-24 20:35:00,2.1,15603,Switzerland,6.3
503999,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2010-04-17 12:44:00,3.75,14512,Netherlands,18.75
503999,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-23 22:17:00,18.9,12949,Portugal,18.9
504000,85099B,JUMBO BAG RED RETROSPOT,12,2010-11-28 22:15:00,5.95,13589,Germany,71.4
504000,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-17 08:56:00,2.1,17726,Netherlands,2.1
504001,TEST001,TEST PRODUCT,1,2010-07-02 16:13:00,8.5,14401,Sweden,8.5
504001,M,MANUAL,13,2010-11-30 16:29:00,12.75,14013,Switzerland,165.75
504002,M,MANUAL,7,2010-12-26 16:34:00,39.9,15922,Australia,279.3
504002,47566,PARTY BUNTING,1,2010-08-28 17:34:00,39.9,18245,Australia,39.9
504002,POST,POSTAGE,9,2010-01-14 16:52:00,0.85,14505,Sweden,7.65
504003,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-07-30 09:43:00,8.5,16592,Sweden,127.5
504003,POST,POSTAGE,5,2011-08-22 13:38:00,24.5,17784,Sweden,122.5
504004,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-03-12 14:21:00,12.75,12747,Belgium,12.75
504004,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-12-18 21:33:00,8.5,12936,Belgium,59.5
504004,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-06-22 11:55:00,8.5,14835,France,51.0
504005,M,MANUAL,15,2010-09-17 11:29:00,2.1,18113,Belgium,31.5
504005,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-05 16:39:00,24.5,15325,United Kingdom,392.0
504006,47566,PARTY BUNTING,17,2011-10-05 11:05:00,0.85,15228,Australia,14.45
504007,DOT,DOTCOM POSTAGE,2,2011-04-23 18:37:00,2.1,17645,Australia,4.2
504007,M,MANUAL,16,2010-12-01 08:24:00,12.75,16480,Sweden,204.0
504007,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-03 22:42:00,39.9,16440,Spain,638.4
504008,71053,WHITE METAL LANTERN,3,2011-05-11 18:03:00,1.25,17393,Belgium,3.75
504008,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-24 18:32:00,0.85,17988,Germany,13.6
504009,M,MANUAL,17,2010-03-06 21:47:00,2.1,12630,Australia,35.7
504009,POST,POSTAGE,17,2010-01-25 10:48:00,24.5,18039,Sweden,416.5
504009,DOT,DOTCOM POSTAGE,4,2010-05-19 11:10:00,18.9,12972,France,75.6
504010,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-10-29 17:09:00,1.25,17052,Belgium,7.5
504010,85099B,JUMBO BAG RED RETROSPOT,4,2010-02-14 14:40:00,1.25,14391,Switzerland,5.0
504011,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-05-26 10:59:00,1.25,16442,Germany,10.0
504011,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-07-03 21:30:00,1.25,16652,Netherlands,7.5
504012,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-07-17 12:11:00,24.5,18028,Spain,220.5
504012,47566,PARTY BUNTING,3,2010-07-02 21:54:00,0.85,15460,Sweden,2.55
504012,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-02-03 15:08:00,24.5,12884,Portugal,441.0
504013,TEST001,TEST PRODUCT,11,2011-02-19 21:53:00,2.1,17033,United Kingdom,23.1
504013,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-08-17 08:22:00,24.5,15399,Sweden,416.5
504014,TEST001,TEST PRODUCT,8,2010-02-17 12:44:00,1.25,12745,Australia,10.0
504014,DOT,DOTCOM POSTAGE,6,2010-06-04 19:22:00,2.1,17877,Belgium,12.6
504014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-11-25 13:16:00,0.85,17667,Netherlands,12.75
504015,TEST001,TEST PRODUCT,18,2011-06-01 15:27:00,18.9,16594,Sweden,340.2
504015,DOT,DOTCOM POSTAGE,18,2011-05-21 17:52:00,18.9,13727,Belgium,340.2
504016,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-01-18 14:39:00,5.95,15327,Switzerland,59.5
504016,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-05-03 19:18:00,24.5,16084,Germany,392.0
504017,47566,PARTY BUNTING,7,2010-02-25 21:32:00,39.9,12812,France,279.3
504017,DOT,DOTCOM POSTAGE,17,2011-04-02 18:09:00,8.5,14618,Germany,144.5
504017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-04-18 12:26:00,1.25,17688,Switzerland,12.5
504018,85099B,JUMBO BAG RED RETROSPOT,18,2010-08-29 21:10:00,5.95,13588,Portugal,107.1
504018,22423,REGENCY CAKESTAND 3 TIER,13,2010-03-05 11:18:00,1.25,12742,Australia,16.25
504019,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-07-23 13:26:00,3.75,15508,Belgium,11.25
504019,22423,REGENCY CAKESTAND 3 TIER,13,2011-07-10 18:02:00,12.75,15893,France,165.75
504019,DOT,DOTCOM POSTAGE,6,2011-11-22 15:58:00,5.95,12750,United Kingdom,35.7
504020,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-15 09:58:00,39.9,14194,Switzerland,39.9
504020,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-09-08 09:08:00,24.5,14846,Sweden,367.5
504021,M,MANUAL,6,2011-12-01 13:32:00,3.75,13412,Switzerland,22.5
504021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-30 09:26:00,5.95,17030,Australia,35.7
504022,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-19 20:58:00,2.1,17260,Belgium,6.3
504022,POST,POSTAGE,8,2010-07-16 22:21:00,12.75,12995,Germany,102.0
504022,85099B,JUMBO BAG RED RETROSPOT,14,2011-01-01 09:01:00,12.75,17789,Australia,178.5
504023,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-08-15 08:29:00,39.9,17822,Portugal,159.6
504024,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-02-08 13:09:00,24.5,15319,Netherlands,343.0
504024,47566,PARTY BUNTING,14,2011-04-09 22:47:00,1.25,17157,Portugal,17.5
504024,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-10-16 12:58:00,18.9,17659,Switzerland,56.7
504025,DOT,DOTCOM POSTAGE,10,2010-06-27 21:35:00,1.25,13593,Sweden,12.5
504025,47566,PARTY BUNTING,17,2011-03-13 17:37:00,1.25,14144,United Kingdom,21.25
504026,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-05-04 08:32:00,18.9,14608,Sweden,170.1
504026,DOT,DOTCOM POSTAGE,13,2010-10-30 11:21:00,8.5,14187,Germany,110.5
504027,M,MANUAL,17,2010-05-07 12:32:00,8.5,15681,Netherlands,144.5
504027,47566,PARTY BUNTING,2,2011-01-09 22:19:00,1.25,15759,Spain,2.5
504027,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-05-17 17:57:00,24.5,16436,France,441.0
504028,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-02-07 09:12:00,3.75,18076,Sweden,67.5
504028,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-04-17 09:28:00,12.75,15603,Belgium,153.0
504029,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-07-05 22:13:00,2.1,17094,France,4.2
504029,M,MANUAL,3,2010-05-29 18:23:00,39.9,15284,Sweden,119.7
504029,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-08 21:32:00,24.5,17305,Germany,147.0
504030,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-06-20 13:56:00,8.5,14895,Sweden,102.0
504031,POST,POSTAGE,3,2011-03-05 09:20:00,1.25,14082,Belgium,3.75
504031,47566,PARTY BUNTING,10,2011-09-02 22:19:00,5.95,16661,Germany,59.5
504032,71053,WHITE METAL LANTERN,5,2011-06-26 10:30:00,3.75,13567,Portugal,18.75
504032,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2011-09-04 18:25:00,18.9,17277,Netherlands,340.2
504032,22423,REGENCY CAKESTAND 3 TIER,18,2010-01-25 17:35:00,24.5,14994,Germany,441.0
504033,POST,POSTAGE,17,2011-11-11 11:15:00,3.75,12995,Spain,63.75
504033,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2010-08-17 12:03:00,1.25,13869,Switzerland,16.25
504034,85099B,JUMBO BAG RED RETROSPOT,2,2010-05-16 13:25:00,24.5,17361,France,49.0
504034,85099B,JUMBO BAG RED RETROSPOT,18,2011-02-23 19:07:00,1.25,13077,Spain,22.5
504034,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-10-21 15:48:00,8.5,17069,Netherlands,127.5
504035,47566,PARTY BUNTING,15,2010-08-03 19:49:00,1.25,15156,Spain,18.75
504035,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2011-02-23 12:29:00,3.75,16226,Sweden,67.5
504036,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-08-14 19:57:00,3.75,14368,Australia,22.5
504036,DOT,DOTCOM POSTAGE,6,2011-03-18 11:05:00,5.95,17844,Sweden,35.7
504037,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-13 14:41:00,3.75,14158,Netherlands,22.5
504037,71053,WHITE METAL LANTERN,1,2011-04-26 19:13:00,12.75,15017,Belgium,12.75
504037,71053,WHITE METAL LANTERN,17,2011-04-21 19:33:00,3.75,13845,Switzerland,63.75
504038,71053,WHITE METAL LANTERN,15,2011-09-02 18:40:00,1.25,15486,Netherlands,18.75
504038,POST,POSTAGE,3,2010-09-30 15:07:00,18.9,13481,United Kingdom,56.7
504039,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-10-23 13:44:00,12.75,15631,Germany,63.75
504039,85099B,JUMBO BAG RED RETROSPOT,3,2010-09-20 12:20:00,5.95,15497,Netherlands,17.85
504039,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-01-30 21:51:00,8.5,15945,Sweden,51.0
504040,84406B,CREAM CUPID HEARTS COAT HANGER,11,2011-03-28 18:25:00,0.85,14063,France,9.35
504040,DOT,DOTCOM POSTAGE,12,2011-03-11 17:00:00,3.75,16759,Belgium,45.0
504041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-10-17 18:22:00,12.75,15192,Switzerland,114.75
504041,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-07-28 11:55:00,0.85,15224,United Kingdom,3.4
504042,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-07-07 11:28:00,18.9,17050,Germany,283.5
504042,71053,WHITE METAL LANTERN,2,2010-05-15 08:18:00,39.9,14111,France,79.8
504042,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2010-04-21 15:20:00,2.1,12496,France,29.4
504043,TEST001,TEST PRODUCT,1,2010-05-04 19:06:00,1.25,15748,Switzerland,1.25
504043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-05-22 10:26:00,5.95,17117,United Kingdom,107.1
504044,DOT,DOTCOM POSTAGE,11,2010-11-03 23:00:00,0.85,13823,Germany,9.35
504044,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-06-20 10:13:00,39.9,17757,Belgium,518.7
504044,47566,PARTY BUNTING,3,2011-09-02 11:34:00,12.75,14125,Netherlands,38.25
504045,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2011-10-16 12:52:00,24.5,14580,Belgium,245.0
504045,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-03-23 14:56:00,0.85,14024,Belgium,0.85
504046,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-04-14 14:01:00,18.9,16567,Switzerland,170.1
504046,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-08 21:54:00,1.25,16435,Switzerland,12.5
504047,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-12-10 09:07:00,18.9,15188,Belgium,170.1
504047,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-08-10 18:51:00,3.75,14699,Switzerland,26.25
504047,71053,WHITE METAL LANTERN,13,2011-06-16 09:30:00,3.75,16622,Sweden,48.75
504048,22423,REGENCY CAKESTAND 3 TIER,8,2011-05-13 14:19:00,5.95,17243,Portugal,47.6
504048,TEST001,TEST PRODUCT,3,2010-10-10 12:11:00,12.75,17883,Germany,38.25
504049,47566,PARTY BUNTING,14,2010-02-07 11:12:00,5.95,13869,Germany,83.3
504049,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-08-28 14:42:00,24.5,16301,Switzerland,220.5
504049,47566,PARTY BUNTING,15,2011-05-05 17:16:00,5.95,15191,Sweden,89.25
504050,TEST001,TEST PRODUCT,6,2011-07-25 20:13:00,5.95,14187,Belgium,35.7
504050,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-11-12 17:09:00,18.9,12546,Sweden,302.4
504051,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-01-20 08:41:00,1.25,15303,Switzerland,3.75
504051,47566,PARTY BUNTING,4,2011-09-12 17:35:00,3.75,15572,Germany,15.0
504052,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-11-09 17:27:00,12.75,16876,Sweden,63.75
504052,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-10-06 13:49:00,2.1,17921,Spain,16.8
504052,84406B,CREAM CUPID HEARTS COAT HANGER,15,2011-04-20 08:13:00,18.9,13375,Spain,283.5
504053,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-08-14 10:07:00,24.5,14714,Portugal,73.5
504053,DOT,DOTCOM POSTAGE,10,2010-03-29 12:58:00,2.1,13337,United Kingdom,21.0
504054,POST,POSTAGE,13,2010-11-17 11:39:00,18.9,13686,Sweden,245.7
504054,M,MANUAL,3,2010-12-11 18:37:00,8.5,16707,Spain,25.5
504054,DOT,DOTCOM POSTAGE,13,2011-06-05 12:16:00,39.9,17883,Australia,518.7
504055,POST,POSTAGE,7,2011-08-13 14:41:00,12.75,15655,Belgium,89.25
504055,47566,PARTY BUNTING,17,2011-05-11 17:44:00,2.1,14970,Sweden,35.7
504056,TEST001,TEST PRODUCT,15,2010-12-06 08:36:00,5.95,13693,Switzerland,89.25
504056,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-09-26 08:32:00,18.9,16784,United Kingdom,321.3
504057,POST,POSTAGE,9,2010-03-06 19:15:00,24.5,13161,Netherlands,220.5
504057,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-06-11 19:54:00,39.9,14971,Germany,239.4
504057,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-07-07 10:21:00,24.5,15881,Sweden,318.5
504058,22423,REGENCY CAKESTAND 3 TIER,15,2010-08-11 19:50:00,5.95,16885,United Kingdom,89.25
504058,71053,WHITE METAL LANTERN,8,2010-09-14 09:03:00,2.1,16182,Germany,16.8
504059,M,MANUAL,5,2010-01-05 10:53:00,12.75,16295,France,63.75
504059,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-01-01 17:36:00,24.5,16048,United Kingdom,416.5
504059,M,MANUAL,16,2010-01-18 15:55:00,12.75,15389,Switzerland,204.0
504060,M,MANUAL,8,2010-08-31 16:14:00,24.5,13149,Sweden,196.0
504060,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2011-07-25 19:36:00,12.75,13679,Spain,178.5
504061,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-01-17 17:30:00,2.1,12496,Sweden,21.0
504061,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2011-11-21 13:20:00,0.85,12642,France,7.65
504062,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-04-25 16:39:00,24.5,14976,Germany,367.5
504062,22423,REGENCY CAKESTAND 3 TIER,5,2010-01-23 22:19:00,18.9,12747,Australia,94.5
504062,85099B,JUMBO BAG RED RETROSPOT,11,2011-02-20 18:45:00,2.1,14493,United Kingdom,23.1
504063,POST,POSTAGE,6,2011-02-22 17:54:00,8.5,12406,United Kingdom,51.0
504063,85099B,JUMBO BAG RED RETROSPOT,1,2010-01-04 19:33:00,39.9,17042,Belgium,39.9
504064,85099B,JUMBO BAG RED RETROSPOT,4,2010-12-16 09:25:00,8.5,18182,United Kingdom,34.0
504064,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-07-28 13:31:00,12.75,17853,Spain,191.25
504064,84406B,CREAM CUPID HEARTS COAT HANGER,13,2011-06-12 22:33:00,2.1,12402,Spain,27.3
504065,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-11 23:00:00,39.9,16311,Portugal,39.9
504065,85099B,JUMBO BAG RED RETROSPOT,2,2010-01-27 15:01:00,2.1,16131,United Kingdom,4.2
504066,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-04-13 19:48:00,8.5,13317,France,127.5
504066,22423,REGENCY CAKESTAND 3 TIER,3,2010-05-03 18:31:00,12.75,14571,United Kingdom,38.25
504067,47566,PARTY BUNTING,13,2011-10-21 15:32:00,18.9,15985,Belgium,245.7
504067,POST,POSTAGE,5,2010-02-08 21:40:00,24.5,14346,Germany,122.5
504067,85099B,JUMBO BAG RED RETROSPOT,1,2010-06-02 08:09:00,18.9,15864,Portugal,18.9
504068,47566,PARTY BUNTING,9,2010-10-24 14:23:00,0.85,15514,Germany,7.65
504069,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-15 22:23:00,24.5,14247,Australia,49.0
504069,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-03-21 17:49:00,0.85,17790,Switzerland,14.45
504069,POST,POSTAGE,9,2011-01-11 08:51:00,1.25,14751,United Kingdom,11.25
504070,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-05-27 14:00:00,2.1,15464,France,12.6
504070,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2010-10-21 12:20:00,39.9,13451,United Kingdom,518.7
504071,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-01-24 09:28:00,12.75,15232,Sweden,12.75
504071,POST,POSTAGE,10,2010-05-21 18:47:00,39.9,17583,Spain,399.0
504072,85099B,JUMBO BAG RED RETROSPOT,15,2011-09-09 09:35:00,8.5,15860,France,127.5
504072,22423,REGENCY CAKESTAND 3 TIER,18,2010-02-08 20:01:00,0.85,17805,Belgium,15.3
504073,TEST001,TEST PRODUCT,16,2011-11-20 14:40:00,3.75,12390,Germany,60.0
504074,71053,WHITE METAL LANTERN,15,2011-05-15 14:53:00,1.25,14920,France,18.75
504074,TEST001,TEST PRODUCT,3,2010-01-23 15:56:00,39.9,16365,United Kingdom,119.7
504074,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-30 18:39:00,8.5,15771,Sweden,17.0
504075,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-03-22 09:59:00,39.9,17800,Sweden,119.7
504075,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-19 12:50:00,8.5,12796,Germany,8.5
504076,M,MANUAL,9,2011-05-12 17:30:00,5.95,13312,Spain,53.55
504076,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-10-30 19:48:00,0.85,13771,Belgium,10.2
504077,71053,WHITE METAL LANTERN,7,2010-01-22 19:24:00,12.75,14197,United Kingdom,89.25
504077,85099B,JUMBO BAG RED RETROSPOT,5,2011-10-01 10:10:00,18.9,17802,France,94.5
504077,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2010-05-13 16:35:00,1.25,13986,Australia,13.75
504078,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-01-16 14:21:00,2.1,17055,Germany,10.5
504078,POST,POSTAGE,15,2010-10-14 18:28:00,8.5,16954,United Kingdom,127.5
504079,M,MANUAL,6,2010-06-25 17:46:00,1.25,16108,Netherlands,7.5
504079,DOT,DOTCOM POSTAGE,7,2011-03-23 18:48:00,1.25,18224,Portugal,8.75
504079,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-04-14 19:08:00,2.1,17100,Belgium,16.8
504080,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-11-03 17:50:00,3.75,14931,Switzerland,45.0
504080,DOT,DOTCOM POSTAGE,5,2011-05-20 18:43:00,3.75,15236,Belgium,18.75
504081,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-03-13 11:53:00,39.9,14292,Sweden,399.0
504081,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-01-16 11:04:00,2.1,17912,United Kingdom,14.7
504082,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-08-24 09:19:00,0.85,17198,Belgium,7.65
504082,71053,WHITE METAL LANTERN,15,2011-08-23 21:44:00,24.5,16462,Sweden,367.5
504082,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-10-18 16:58:00,2.1,12835,Portugal,2.1
504083,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-08-31 11:24:00,24.5,14798,Netherlands,441.0
504083,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-11-20 22:47:00,8.5,15527,Netherlands,85.0
504084,47566,PARTY BUNTING,15,2011-11-12 12:34:00,18.9,14178,Portugal,283.5
504084,M,MANUAL,15,2011-04-27 22:25:00,18.9,12514,Netherlands,283.5
504084,71053,WHITE METAL LANTERN,17,2011-02-22 09:18:00,3.75,14996,Portugal,63.75
